Districts_N,Area,Category_N,Crop_N,Year,Max_Temp,Min_Temp,Rainfall, Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Productions
2,163915,1,1,1979,30.4,15.9333333333333,26,78.6666666666667,0.333333333333333,1.1,8.7,41950,536809.8,510151.9,22.7,90.36,4,67525
2,169130,1,1,1980,29.5,14.8333333333333,8,77.3333333333333,0.433333333333333,1.33333333333333,8.5,41950,536809.8,510151.9,22.7,90.36,4,76485
2,178380,1,1,1981,30.4333333333333,14.3333333333333,11,75.3333333333333,0.366666666666667,1.23333333333333,8.16666666666667,41950,536809.8,510151.9,22.7,90.36,4,75495
2,176380,1,1,1982,29.7,13.6666666666667,17.6666666666667,77,0.3,1.06666666666667,7.93333333333333,41950,536809.8,510151.9,22.7,90.36,4,76655
2,169560,1,1,1983,29.9333333333333,14.5,27.6666666666667,83.3333333333333,0.3,1.7,8.13333333333333,41950,536809.8,510151.9,22.7,90.36,4,76310
2,147240,1,1,1984,30.4,14.0666666666667,0.666666666666667,83.6666666666667,0.266666666666667,1.23333333333333,7.96666666666667,41950,536809.8,510151.9,22.7,90.36,4,69000
2,163135,1,1,1985,30.5,14.1666666666667,4.66666666666667,85,0.266666666666667,1.23333333333333,7.93333333333333,41950,536809.8,510151.9,22.7,90.36,4,76710
2,161940,1,1,1986,30.7333333333333,15.2,93,86.6666666666667,0.2,1.56666666666667,8,41950,536809.8,510151.9,22.7,90.36,4,69325
2,158985,1,1,1987,29.8333333333333,15.2666666666667,12.3333333333333,82.6666666666667,0.166666666666667,1.5,7.9,41950,536809.8,510151.9,22.7,90.36,4,61050
2,127480,1,1,1988,29.3333333333333,14.8666666666667,37.6666666666667,83,0.366666666666667,1.16666666666667,8,41950,536809.8,510151.9,22.7,90.36,4,54955
2,154185,1,1,1989,30.1333333333333,14.2,0,82.6666666666667,0.233333333333333,0.733333333333333,7.96666666666667,41950,536809.8,510151.9,22.7,90.36,4,83410
2,107610,1,1,1990,30.2666666666667,15.3666666666667,36.6666666666667,83,0.2,2,6.9,41950,536809.8,510151.9,22.7,90.36,4,52250
2,83300,1,1,1991,29.3,14.3,24.6666666666667,81.6666666666667,0.2,1.53333333333333,6.86666666666667,41950,536809.8,510151.9,22.7,90.36,4,40790
2,100330,1,1,1992,29.6666666666667,14.2,3,82.6666666666667,0.2,1.5,6.9,41950,536809.8,510151.9,22.7,90.36,4,49660
2,109240,1,1,1993,30.1,14.9666666666667,5.33333333333333,79.3333333333333,0.233333333333333,1,7.73333333333333,41950,536809.8,510151.9,22.7,90.36,4,39550
2,107890,1,1,1994,30.5,13.7666666666667,2.66666666666667,75.6666666666667,0.266666666666667,1.66666666666667,7.06666666666667,41950,536809.8,510151.9,22.7,90.36,4,32460
2,99960,1,1,1995,30.7,15.0333333333333,51,77.3333333333333,0.233333333333333,1.26666666666667,7.3,41950,536809.8,510151.9,22.7,90.36,4,38920
2,106180,1,1,1996,30.6666666666667,14.1333333333333,2,81.3333333333333,0.166666666666667,1.36666666666667,7.33333333333333,41950,536809.8,510151.9,22.7,90.36,4,49260
2,104640,1,1,1997,30.7333333333333,14.7,57,87.3333333333333,0.433333333333333,2.16666666666667,5.66666666666667,41950,536809.8,510151.9,22.7,90.36,4,34410
2,85160,1,1,1998,31.6666666666667,15.8333333333333,90,83.3333333333333,0.333333333333333,1.06666666666667,8.13333333333333,41950,536809.8,510151.9,22.7,90.36,4,37890
2,85260,1,1,1999,31.1,15.0333333333333,1,81.6666666666667,0.2,0.966666666666667,8.23333333333333,41950,536809.8,510151.9,22.7,90.36,4,42616
2,86610,1,1,2000,30.4333333333333,14.0666666666667,3.33333333333333,83.3333333333333,0.1,0.533333333333333,9,41950,536809.8,510151.9,22.7,90.36,4,39960
2,77310,1,1,2001,30.2666666666667,15.6,28.6666666666667,86.6666666666667,0.1,1.86666666666667,7.03333333333333,41950,536809.8,510151.9,22.7,90.36,4,35180
2,40920,1,1,2002,30.5333333333333,15.2,30.6666666666667,83,0.166666666666667,1.63333333333333,7.83333333333333,41950,536809.8,510151.9,22.7,90.36,4,19410
2,40270,1,1,2003,30.3333333333333,15.2666666666667,9.33333333333333,83,0.066666666666667,1.46666666666667,6.96666666666667,41950,536809.8,510151.9,22.7,90.36,4,21690
2,43690,1,1,2004,29.9333333333333,15.1666666666667,3.66666666666667,87.6666666666667,0.166666666666667,0.866666666666667,7.26666666666667,41950,536809.8,510151.9,22.7,90.36,4,21603
2,45990,1,1,2005,30.5333333333333,14.8333333333333,1,83.3333333333333,0.4,1.36666666666667,7.8,41950,536809.8,510151.9,22.7,90.36,4,22399
2,6990,1,1,2006,30.7,14.8333333333333,0.666666666666667,82.6666666666667,0.133333333333333,1.23333333333333,7.33333333333333,41950,536809.8,510151.9,22.7,90.36,4,3457
2,9760,1,1,2007,30.1333333333333,15.7666666666667,45.3333333333333,82.3333333333333,0.433333333333333,1.6,6.16666666666667,41950,536809.8,510151.9,22.7,90.36,4,3279
2,13950,1,1,2008,30.3666666666667,15.8,0,84,0.633333333333333,0.833333333333333,7.2,41950,536809.8,510151.9,22.7,90.36,4,5993
2,10469,1,1,2009,30.8,14.4,4.33333333333333,82,0.966666666666667,1.2,7.26666666666667,41950,536809.8,510151.9,22.7,90.36,4,4861
2,11659,1,1,2010,30.7666666666667,14.9666666666667,30.3333333333333,82,0.466666666666667,1.1,6.6,41950,536809.8,510151.9,22.7,90.36,4,7351
2,7500,1,1,2011,30.6333333333333,15.2333333333333,10.6666666666667,83,1.1,1.66666666666667,6.23333333333333,41950,536809.8,510151.9,22.7,90.36,4,4127
2,8673,1,1,2012,30.0666666666667,14,14.6666666666667,82.6666666666667,1.33333333333333,1.3,6.36666666666667,41950,536809.8,510151.9,22.7,90.36,4,4740
2,9770,1,1,2013,30.85,15.95,0,81.5,1,0.7,7.6,41950,536809.8,510151.9,22.7,90.36,4,6481
2,726685,3,1,1979,30.4,15.9333333333333,26,78.6666666666667,0.333333333333333,1.1,8.7,41950,536809.8,510151.9,22.7,90.36,4,299005
2,684035,3,1,1980,29.5,14.8333333333333,8,77.3333333333333,0.433333333333333,1.33333333333333,8.5,41950,536809.8,510151.9,22.7,90.36,4,313620
2,673655,3,1,1981,30.4333333333333,14.3333333333333,11,75.3333333333333,0.366666666666667,1.23333333333333,8.16666666666667,41950,536809.8,510151.9,22.7,90.36,4,275700
2,659070,3,1,1982,29.7,13.6666666666667,17.6666666666667,77,0.3,1.06666666666667,7.93333333333333,41950,536809.8,510151.9,22.7,90.36,4,278445
2,677485,3,1,1983,29.9333333333333,14.5,27.6666666666667,83.3333333333333,0.3,1.7,8.13333333333333,41950,536809.8,510151.9,22.7,90.36,4,312360
2,695005,3,1,1984,30.4,14.0666666666667,0.666666666666667,83.6666666666667,0.266666666666667,1.23333333333333,7.96666666666667,41950,536809.8,510151.9,22.7,90.36,4,346225
2,726930,3,1,1985,30.5,14.1666666666667,4.66666666666667,85,0.266666666666667,1.23333333333333,7.93333333333333,41950,536809.8,510151.9,22.7,90.36,4,379775
2,724190,3,1,1986,30.7333333333333,15.2,93,86.6666666666667,0.2,1.56666666666667,8,41950,536809.8,510151.9,22.7,90.36,4,388680
2,715255,3,1,1987,29.8333333333333,15.2666666666667,12.3333333333333,82.6666666666667,0.166666666666667,1.5,7.9,41950,536809.8,510151.9,22.7,90.36,4,371935
