Districts_N,Area,Category_N,Crop-N,Year,Max_Temp,Min_Temp,Rainfall, Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Station_Number,X_COR,Y_COR,LATITUDE,LONGITUDE,ALT,Productions
21,0,4,2,1992,35.4,25.95,307,87.5,1.55,6.3,5.05,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,1993,35.2,26.05,536,86.5,1.5,6.3,4.9,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,1994,35.65,26.15,149.5,81.5,2.3,5.55,6.45,41859,426172.9,844822.3,25.72,89.26,34,0
21,104770,4,2,1995,33.9,25.7,600.5,87,1.4,6.25,4.85,41859,426172.9,844822.3,25.72,89.26,34,33240
21,0,4,2,1996,35.1,26.05,416,86.5,1.5,6.5,5.25,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,1997,35.85,26.2,430.5,86.5,1.15,6.2,4.85,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,1998,34.25,26.3,465.5,90,1.2,6.8,3.3,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,1999,35.25,25.95,632.5,88.5,1.35,6.55,4.2,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,2000,34.9,26.25,199,85,1.55,6,4.95,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,2001,38.4,26.4,343.5,84,1.2,5.75,5.95,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,2002,35.35,25.95,434.5,87,1.25,6.7,3.45,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,2003,36.35,26.6,408,84,1.45,5.95,5.7,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,2004,34.6,25.9,393,86,1.5,6.25,4.6,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,2005,35.05,26,535.5,87,1.15,6.7,4.2,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,2006,36.25,26.5,183.5,81.5,1.4,5.75,6.1,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,2007,36,26.4,353.5,86,0.85,6.45,4.05,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,2008,35.6,25.85,314,87,0.95,6.85,3.6,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,2009,35.25,26.25,568,85.5,2.75,6.5,4.6,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,2010,35.9,26.6,293,83.5,2.65,6.5,4.9,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,2011,35.75,26.05,465.5,84.5,2.15,6.7,4.7,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,2012,34.7,26.55,316,82.5,2.15,6.75,5.55,41859,426172.9,844822.3,25.72,89.26,34,0
21,0,4,2,2013,35.25,26.5,282,82.5,2.2,6.75,4.85,41859,426172.9,844822.3,25.72,89.26,34,0
22,356700,3,2,1969,34.3,24.85,851,88.5,1.25,7.2,4.35,41891,694533.2,752277.9,24.88,91.93,35,159730
22,345420,3,2,1970,34.7,24.9,869,88.5,1.25,6.85,4.2,41891,694533.2,752277.9,24.88,91.93,35,142740
22,317750,3,2,1971,33.9,24.4,540.5,86.5,1.45,7.15,3.4,41891,694533.2,752277.9,24.88,91.93,35,117310
22,243470,3,2,1972,35.3,24.85,652.5,86,1,6.9,5.3,41891,694533.2,752277.9,24.88,91.93,35,76850
22,321035,3,2,1973,31.85,25.05,690.5,86.5,1.2,6.95,6.45,41891,694533.2,752277.9,24.88,91.93,35,117695
22,289200,3,2,1974,33.35,24.75,991,89,0.75,7.3,3.25,41891,694533.2,752277.9,24.88,91.93,35,95615
22,349785,3,2,1975,33.35,24.65,899,86.5,0.4,7,4.35,41891,694533.2,752277.9,24.88,91.93,35,123740
22,150000,3,2,1976,33.85,24.6,988,88,0.4,6.65,4.45,41891,694533.2,752277.9,24.88,91.93,35,33720
22,265000,3,2,1977,34.3,25.2,629.5,86.5,0.8,6.7,4.75,41891,694533.2,752277.9,24.88,91.93,35,91090
22,309625,3,2,1978,35.15,25.2,489,84.5,0.8,6.7,4.1,41891,694533.2,752277.9,24.88,91.93,35,111475
22,314035,3,2,1979,35.95,25.15,805,87.5,1.85,6.95,4.1,41891,694533.2,752277.9,24.88,91.93,35,103830
22,348375,3,2,1980,34.35,25.35,378,86,0.95,6.75,4.7,41891,694533.2,752277.9,24.88,91.93,35,131175
22,422410,3,2,1981,35.1,25.05,930,88,1,6.85,4.6,41891,694533.2,752277.9,24.88,91.93,35,163875
22,425645,3,2,1982,34.65,25.15,734,86.5,1.2,6.7,4.85,41891,694533.2,752277.9,24.88,91.93,35,143080
22,402550,3,2,1983,34.95,25.35,905,87.5,0.8,6.8,4.3,41891,694533.2,752277.9,24.88,91.93,35,118310
22,308910,3,2,1984,35.75,24.8,578,85,1.1,6.95,4.1,41891,694533.2,752277.9,24.88,91.93,35,94010
22,333435,3,2,1985,34.7,24.7,526,86.5,1,6.85,4.1,41891,694533.2,752277.9,24.88,91.93,35,99585
22,312400,3,2,1986,35.55,23.35,616,87.5,1.3,6.8,3.65,41891,694533.2,752277.9,24.88,91.93,35,117650
22,219605,3,2,1987,34.85,25,838,90,1.7,7.15,3.05,41891,694533.2,752277.9,24.88,91.93,35,7877
22,225580,3,2,1988,35.1,24.7,947.5,90,1.6,7.4,2.3,41891,694533.2,752277.9,24.88,91.93,35,94130
22,398300,3,2,1989,34.95,25.1,1003.5,86.5,1.1,6.65,4.1,41891,694533.2,752277.9,24.88,91.93,35,173190
22,345650,3,2,1990,35.25,25.25,665.5,86.5,1.1,6.6,3.9,41891,694533.2,752277.9,24.88,91.93,35,158170
22,256420,3,2,1991,37,24.65,394,85,1.3,7.05,4,41891,694533.2,752277.9,24.88,91.93,35,120890
22,256420,3,2,1992,35.6,24.2,637.5,86.5,1.3,6.7,3.8,41891,694533.2,752277.9,24.88,91.93,35,120890
22,246870,3,2,1993,34.85,25.3,879,87.5,1.4,7.1,3.6,41891,694533.2,752277.9,24.88,91.93,35,107170
22,325400,3,2,1994,36.1,25.6,665,82.5,1.3,6.85,5.25,41891,694533.2,752277.9,24.88,91.93,35,146240
22,265900,3,2,1995,35.2,25.3,710.5,86,1.1,7.15,3.95,41891,694533.2,752277.9,24.88,91.93,35,113250
22,265610,3,2,1996,36.45,25.1,744.5,90,0.95,7.3,2.95,41891,694533.2,752277.9,24.88,91.93,35,119970
22,256450,3,2,1997,36.3,25.45,583.5,87.5,1.1,6.95,3.9,41891,694533.2,752277.9,24.88,91.93,35,121480
22,226240,3,2,1998,34.3,25.2,955,92,1.25,7.5,2.25,41891,694533.2,752277.9,24.88,91.93,35,95260
22,175390,3,2,1999,36.7,25.4,639,87.5,1.25,7.25,3.1,41891,694533.2,752277.9,24.88,91.93,35,78630
22,236210,3,2,2000,35.55,25.1,656.5,86.5,1.4,6.75,3.95,41891,694533.2,752277.9,24.88,91.93,35,116210
22,160270,3,2,2001,35.85,25.65,609,87.5,1.55,6.95,4.65,41891,694533.2,752277.9,24.88,91.93,35,88840
22,168280,3,2,2002,34.35,25.35,661,90.5,1.45,7.35,2.9,41891,694533.2,752277.9,24.88,91.93,35,81470
22,121100,3,2,2003,36.5,25.85,467.5,84.5,1.65,6.9,4.4,41891,694533.2,752277.9,24.88,91.93,35,70020
22,92550,3,2,2004,35.75,25.35,969.5,85.5,1.8,6.75,5.05,41891,694533.2,752277.9,24.88,91.93,35,31610
22,118079,3,2,2005,35.9,25.6,802,87,1.75,7.2,3.8,41891,694533.2,752277.9,24.88,91.93,35,71437
22,56800,3,2,2006,37.35,26.05,430,82,1.6,6.7,5.7,41891,694533.2,752277.9,24.88,91.93,35,34122
22,42995,3,2,2007,36.6,25.7,682,86.5,1.7,6.7,4.05,41891,694533.2,752277.9,24.88,91.93,35,21865
22,41870,3,2,2008,36.35,25.35,682.5,88.5,1.55,7.25,3.15,41891,694533.2,752277.9,24.88,91.93,35,20863
22,20805,3,2,2009,35.85,25.85,636.5,85,3.85,6.9,4.4,41891,694533.2,752277.9,24.88,91.93,35,13234
22,17247,3,2,2010,35.8,25.85,647.5,86,3.15,7,3.7,41891,694533.2,752277.9,24.88,91.93,35,9736
22,18934,3,2,2011,36.25,25.65,697.5,85.5,3.4,6.95,4.15,41891,694533.2,752277.9,24.88,91.93,35,11303
22,15443,3,2,2012,36.1,25.85,719,85,3.7,7.2,4.6,41891,694533.2,752277.9,24.88,91.93,35,8362
22,16158,3,2,2013,35.4,25.7,543.5,84.5,3.15,7.25,3.8,41891,694533.2,752277.9,24.88,91.93,35,11448
22,3560,2,2,1969,34.3,24.85,851,88.5,1.25,7.2,4.35,41891,694533.2,752277.9,24.88,91.93,35,5230
22,9610,2,2,1970,34.7,24.9,869,88.5,1.25,6.85,4.2,41891,694533.2,752277.9,24.88,91.93,35,14285
22,11385,2,2,1971,33.9,24.4,540.5,86.5,1.45,7.15,3.4,41891,694533.2,752277.9,24.88,91.93,35,14770
22,5165,2,2,1972,35.3,24.85,652.5,86,1,6.9,5.3,41891,694533.2,752277.9,24.88,91.93,35,5535
22,21595,2,2,1973,31.85,25.05,690.5,86.5,1.2,6.95,6.45,41891,694533.2,752277.9,24.88,91.93,35,26885
22,107110,2,2,1974,33.35,24.75,991,89,0.75,7.3,3.25,41891,694533.2,752277.9,24.88,91.93,35,105370
22,119245,2,2,1975,33.35,24.65,899,86.5,0.4,7,4.35,41891,694533.2,752277.9,24.88,91.93,35,127865
22,50000,2,2,1976,33.85,24.6,988,88,0.4,6.65,4.45,41891,694533.2,752277.9,24.88,91.93,35,27550
22,80000,2,2,1977,34.3,25.2,629.5,86.5,0.8,6.7,4.75,41891,694533.2,752277.9,24.88,91.93,35,79345
22,75055,2,2,1978,35.15,25.2,489,84.5,0.8,6.7,4.1,41891,694533.2,752277.9,24.88,91.93,35,68935
22,57000,2,2,1979,35.95,25.15,805,87.5,1.85,6.95,4.1,41891,694533.2,752277.9,24.88,91.93,35,50255
22,69050,2,2,1980,34.35,25.35,378,86,0.95,6.75,4.7,41891,694533.2,752277.9,24.88,91.93,35,71030
22,75000,2,2,1981,35.1,25.05,930,88,1,6.85,4.6,41891,694533.2,752277.9,24.88,91.93,35,82660
22,71130,2,2,1982,34.65,25.15,734,86.5,1.2,6.7,4.85,41891,694533.2,752277.9,24.88,91.93,35,53855
22,68825,2,2,1983,34.95,25.35,905,87.5,0.8,6.8,4.3,41891,694533.2,752277.9,24.88,91.93,35,53930
22,79845,2,2,1984,35.75,24.8,578,85,1.1,6.95,4.1,41891,694533.2,752277.9,24.88,91.93,35,61103
22,79845,2,2,1985,34.7,24.7,526,86.5,1,6.85,4.1,41891,694533.2,752277.9,24.88,91.93,35,61105
22,148660,2,2,1986,35.55,23.35,616,87.5,1.3,6.8,3.65,41891,694533.2,752277.9,24.88,91.93,35,104645
22,125615,2,2,1987,34.85,25,838,90,1.7,7.15,3.05,41891,694533.2,752277.9,24.88,91.93,35,93330
22,190335,2,2,1988,35.1,24.7,947.5,90,1.6,7.4,2.3,41891,694533.2,752277.9,24.88,91.93,35,129365
22,127950,2,2,1989,34.95,25.1,1003.5,86.5,1.1,6.65,4.1,41891,694533.2,752277.9,24.88,91.93,35,89495
22,132340,2,2,1990,35.25,25.25,665.5,86.5,1.1,6.6,3.9,41891,694533.2,752277.9,24.88,91.93,35,110050
22,75950,2,2,1991,37,24.65,394,85,1.3,7.05,4,41891,694533.2,752277.9,24.88,91.93,35,61800
22,75950,2,2,1992,35.6,24.2,637.5,86.5,1.3,6.7,3.8,41891,694533.2,752277.9,24.88,91.93,35,61800
22,106900,2,2,1993,34.85,25.3,879,87.5,1.4,7.1,3.6,41891,694533.2,752277.9,24.88,91.93,35,75890
22,175180,2,2,1994,36.1,25.6,665,82.5,1.3,6.85,5.25,41891,694533.2,752277.9,24.88,91.93,35,138360
22,164060,2,2,1995,35.2,25.3,710.5,86,1.1,7.15,3.95,41891,694533.2,752277.9,24.88,91.93,35,121440
22,177920,2,2,1996,36.45,25.1,744.5,90,0.95,7.3,2.95,41891,694533.2,752277.9,24.88,91.93,35,140660
22,187380,2,2,1997,36.3,25.45,583.5,87.5,1.1,6.95,3.9,41891,694533.2,752277.9,24.88,91.93,35,149890
22,146880,2,2,1998,34.3,25.2,955,92,1.25,7.5,2.25,41891,694533.2,752277.9,24.88,91.93,35,96220
22,174560,2,2,1999,36.7,25.4,639,87.5,1.25,7.25,3.1,41891,694533.2,752277.9,24.88,91.93,35,133970
22,160730,2,2,2000,35.55,25.1,656.5,86.5,1.4,6.75,3.95,41891,694533.2,752277.9,24.88,91.93,35,129230
22,163280,2,2,2001,35.85,25.65,609,87.5,1.55,6.95,4.65,41891,694533.2,752277.9,24.88,91.93,35,126280
22,171220,2,2,2002,34.35,25.35,661,90.5,1.45,7.35,2.9,41891,694533.2,752277.9,24.88,91.93,35,137600
22,170260,2,2,2003,36.5,25.85,467.5,84.5,1.65,6.9,4.4,41891,694533.2,752277.9,24.88,91.93,35,143440
22,134100,2,2,2004,35.75,25.35,969.5,85.5,1.8,6.75,5.05,41891,694533.2,752277.9,24.88,91.93,35,90150
22,176708,2,2,2005,35.9,25.6,802,87,1.75,7.2,3.8,41891,694533.2,752277.9,24.88,91.93,35,159128
22,50450,2,2,2006,37.35,26.05,430,82,1.6,6.7,5.7,41891,694533.2,752277.9,24.88,91.93,35,56027
22,50910,2,2,2007,36.6,25.7,682,86.5,1.7,6.7,4.05,41891,694533.2,752277.9,24.88,91.93,35,50295
22,62630,2,2,2008,36.35,25.35,682.5,88.5,1.55,7.25,3.15,41891,694533.2,752277.9,24.88,91.93,35,61280
22,64756,2,2,2009,35.85,25.85,636.5,85,3.85,6.9,4.4,41891,694533.2,752277.9,24.88,91.93,35,64719
22,34435,2,2,2010,35.8,25.85,647.5,86,3.15,7,3.7,41891,694533.2,752277.9,24.88,91.93,35,35223
22,66492,2,2,2011,36.25,25.65,697.5,85.5,3.4,6.95,4.15,41891,694533.2,752277.9,24.88,91.93,35,74749
22,70908,2,2,2012,36.1,25.85,719,85,3.7,7.2,4.6,41891,694533.2,752277.9,24.88,91.93,35,77257
22,74876,2,2,2013,35.4,25.7,543.5,84.5,3.15,7.25,3.8,41891,694533.2,752277.9,24.88,91.93,35,99388
22,0,4,2,1969,34.3,24.85,851,88.5,1.25,7.2,4.35,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,1970,34.7,24.9,869,88.5,1.25,6.85,4.2,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,1971,33.9,24.4,540.5,86.5,1.45,7.15,3.4,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,1972,35.3,24.85,652.5,86,1,6.9,5.3,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,1973,31.85,25.05,690.5,86.5,1.2,6.95,6.45,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,1974,33.35,24.75,991,89,0.75,7.3,3.25,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,1975,33.35,24.65,899,86.5,0.4,7,4.35,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,1976,33.85,24.6,988,88,0.4,6.65,4.45,41891,694533.2,752277.9,24.88,91.93,35,0
22,5000,4,2,1977,34.3,25.2,629.5,86.5,0.8,6.7,4.75,41891,694533.2,752277.9,24.88,91.93,35,3675
22,3210,4,2,1978,35.15,25.2,489,84.5,0.8,6.7,4.1,41891,694533.2,752277.9,24.88,91.93,35,2360
22,3000,4,2,1979,35.95,25.15,805,87.5,1.85,6.95,4.1,41891,694533.2,752277.9,24.88,91.93,35,1985
22,4770,4,2,1980,34.35,25.35,378,86,0.95,6.75,4.7,41891,694533.2,752277.9,24.88,91.93,35,3855
22,4920,4,2,1981,35.1,25.05,930,88,1,6.85,4.6,41891,694533.2,752277.9,24.88,91.93,35,3975
22,5000,4,2,1982,34.65,25.15,734,86.5,1.2,6.7,4.85,41891,694533.2,752277.9,24.88,91.93,35,2850
22,5470,4,2,1983,34.95,25.35,905,87.5,0.8,6.8,4.3,41891,694533.2,752277.9,24.88,91.93,35,3360
22,4345,4,2,1984,35.75,24.8,578,85,1.1,6.95,4.1,41891,694533.2,752277.9,24.88,91.93,35,2672
22,4210,4,2,1985,34.7,24.7,526,86.5,1,6.85,4.1,41891,694533.2,752277.9,24.88,91.93,35,2459
22,12770,4,2,1986,35.55,23.35,616,87.5,1.3,6.8,3.65,41891,694533.2,752277.9,24.88,91.93,35,7885
22,7795,4,2,1987,34.85,25,838,90,1.7,7.15,3.05,41891,694533.2,752277.9,24.88,91.93,35,5270
22,5640,4,2,1988,35.1,24.7,947.5,90,1.6,7.4,2.3,41891,694533.2,752277.9,24.88,91.93,35,3325
22,770,4,2,1989,34.95,25.1,1003.5,86.5,1.1,6.65,4.1,41891,694533.2,752277.9,24.88,91.93,35,530
22,1190,4,2,1990,35.25,25.25,665.5,86.5,1.1,6.6,3.9,41891,694533.2,752277.9,24.88,91.93,35,760
22,0,4,2,1991,37,24.65,394,85,1.3,7.05,4,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,1992,35.6,24.2,637.5,86.5,1.3,6.7,3.8,41891,694533.2,752277.9,24.88,91.93,35,0
22,2600,4,2,1993,34.85,25.3,879,87.5,1.4,7.1,3.6,41891,694533.2,752277.9,24.88,91.93,35,1540
22,2610,4,2,1994,36.1,25.6,665,82.5,1.3,6.85,5.25,41891,694533.2,752277.9,24.88,91.93,35,1810
22,265610,4,2,1995,35.2,25.3,710.5,86,1.1,7.15,3.95,41891,694533.2,752277.9,24.88,91.93,35,119970
22,2140,4,2,1996,36.45,25.1,744.5,90,0.95,7.3,2.95,41891,694533.2,752277.9,24.88,91.93,35,1610
22,2550,4,2,1997,36.3,25.45,583.5,87.5,1.1,6.95,3.9,41891,694533.2,752277.9,24.88,91.93,35,2040
22,1950,4,2,1998,34.3,25.2,955,92,1.25,7.5,2.25,41891,694533.2,752277.9,24.88,91.93,35,1400
22,0,4,2,1999,36.7,25.4,639,87.5,1.25,7.25,3.1,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,2000,35.55,25.1,656.5,86.5,1.4,6.75,3.95,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,2001,35.85,25.65,609,87.5,1.55,6.95,4.65,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,2002,34.35,25.35,661,90.5,1.45,7.35,2.9,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,2003,36.5,25.85,467.5,84.5,1.65,6.9,4.4,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,2004,35.75,25.35,969.5,85.5,1.8,6.75,5.05,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,2005,35.9,25.6,802,87,1.75,7.2,3.8,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,2006,37.35,26.05,430,82,1.6,6.7,5.7,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,2007,36.6,25.7,682,86.5,1.7,6.7,4.05,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,2008,36.35,25.35,682.5,88.5,1.55,7.25,3.15,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,2009,35.85,25.85,636.5,85,3.85,6.9,4.4,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,2010,35.8,25.85,647.5,86,3.15,7,3.7,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,2011,36.25,25.65,697.5,85.5,3.4,6.95,4.15,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,2012,36.1,25.85,719,85,3.7,7.2,4.6,41891,694533.2,752277.9,24.88,91.93,35,0
22,0,4,2,2013,35.4,25.7,543.5,84.5,3.15,7.25,3.8,41891,694533.2,752277.9,24.88,91.93,35,0
23,183180,3,2,1987,33.3,25.9,375,87,3,6.4,4.15,41909,491982.91,683166,24.15,89.55,10,5845
23,202170,3,2,1988,34,26.5,295,86,2.55,5.95,3.7,41909,491982.91,683166,24.15,89.55,10,63840
23,159250,3,2,1989,33.9,26.3,218,85.5,1.65,5.1,4.4,41909,491982.91,683166,24.15,89.55,10,47765
23,145720,3,2,1990,33.95,26.25,281.5,85,1.4,5.45,4.5,41909,491982.91,683166,24.15,89.55,10,43020
23,130780,3,2,1991,34.65,26.45,299.5,85,2.45,5.7,4.35,41909,491982.91,683166,24.15,89.55,10,33150
23,130780,3,2,1992,34.7,25.6,236.5,86.5,1.5,5.8,4.05,41909,491982.91,683166,24.15,89.55,10,33150
23,111760,3,2,1993,33.45,26.25,367.5,87,1.8,6.05,4.2,41909,491982.91,683166,24.15,89.55,10,32710
23,116050,3,2,1994,34.5,25.9,199,85.5,1.6,5.9,5.45,41909,491982.91,683166,24.15,89.55,10,30150
23,105390,3,2,1995,33.6,26,364,87,1.6,6.25,3.45,41909,491982.91,683166,24.15,89.55,10,33400
23,105610,3,2,1996,34.25,26.05,173.5,86.5,1.4,3.7,4.15,41909,491982.91,683166,24.15,89.55,10,27360
23,96250,3,2,1997,34.9,26.05,492.5,87,1.1,6.3,4.1,41909,491982.91,683166,24.15,89.55,10,24610
23,74200,3,2,1998,34.3,26.45,451.5,88.5,1.5,6.95,3.25,41909,491982.91,683166,24.15,89.55,10,16810
23,62680,3,2,1999,34.7,25.95,257,87.5,1.45,6.55,3.55,41909,491982.91,683166,24.15,89.55,10,21830
23,53190,3,2,2000,35.6,26.35,122,83.5,1.25,5.85,4.95,41909,491982.91,683166,24.15,89.55,10,16860
23,48580,3,2,2001,32.45,26.1,201.5,84.5,1.15,5.95,5.35,41909,491982.91,683166,24.15,89.55,10,13360
23,44440,3,2,2002,34.6,25.95,411,87,1,6.6,3.4,41909,491982.91,683166,24.15,89.55,10,25910
23,44250,3,2,2003,35.55,26.55,196,82.5,1.1,5.55,5.9,41909,491982.91,683166,24.15,89.55,10,25850
23,15610,3,2,2004,35,26.15,306.5,84.5,1,6,5.05,41909,491982.91,683166,24.15,89.55,10,4650
23,3977,3,2,2005,34.75,26.1,297.5,86,0.85,6.15,3.8,41909,491982.91,683166,24.15,89.55,10,1378
23,5055,3,2,2006,36.3,26.15,209,84.5,1,5.75,5,41909,491982.91,683166,24.15,89.55,10,1847
23,710,3,2,2007,35.9,26.15,442,85.5,0.8,5.9,4.15,41909,491982.91,683166,24.15,89.55,10,310
23,2480,3,2,2008,35.25,26.15,344.5,86,1.15,6.3,3.65,41909,491982.91,683166,24.15,89.55,10,1059
23,2414,3,2,2009,35.9,26,321.5,84.5,2.75,6.05,4.4,41909,491982.91,683166,24.15,89.55,10,847
23,2186,3,2,2010,35.6,26.45,166.5,83,2.3,5.5,4.95,41909,491982.91,683166,24.15,89.55,10,767
23,2004,3,2,2011,35.25,26.25,510,86,2.35,5.85,3.9,41909,491982.91,683166,24.15,89.55,10,984
23,1020,3,2,2012,35.05,26.35,222.5,84.5,2.7,6.2,4.9,41909,491982.91,683166,24.15,89.55,10,589
23,2720,3,2,2013,35.65,26.2,172,83.5,2.4,5.85,4.3,41909,491982.91,683166,24.15,89.55,10,2164
23,9870,2,2,1987,33.3,25.9,375,87,3,6.4,4.15,41909,491982.91,683166,24.15,89.55,10,6495
23,330,2,2,1988,34,26.5,295,86,2.55,5.95,3.7,41909,491982.91,683166,24.15,89.55,10,200
23,190,2,2,1989,33.9,26.3,218,85.5,1.65,5.1,4.4,41909,491982.91,683166,24.15,89.55,10,1585
23,8420,2,2,1990,33.95,26.25,281.5,85,1.4,5.45,4.5,41909,491982.91,683166,24.15,89.55,10,4230
23,8780,2,2,1991,34.65,26.45,299.5,85,2.45,5.7,4.35,41909,491982.91,683166,24.15,89.55,10,4450
23,8780,2,2,1992,34.7,25.6,236.5,86.5,1.5,5.8,4.05,41909,491982.91,683166,24.15,89.55,10,4450
23,11410,2,2,1993,33.45,26.25,367.5,87,1.8,6.05,4.2,41909,491982.91,683166,24.15,89.55,10,5970
23,10460,2,2,1994,34.5,25.9,199,85.5,1.6,5.9,5.45,41909,491982.91,683166,24.15,89.55,10,4340
23,9980,2,2,1995,33.6,26,364,87,1.6,6.25,3.45,41909,491982.91,683166,24.15,89.55,10,4250
23,10310,2,2,1996,34.25,26.05,173.5,86.5,1.4,3.7,4.15,41909,491982.91,683166,24.15,89.55,10,4820
23,10830,2,2,1997,34.9,26.05,492.5,87,1.1,6.3,4.1,41909,491982.91,683166,24.15,89.55,10,4740
23,8970,2,2,1998,34.3,26.45,451.5,88.5,1.5,6.95,3.25,41909,491982.91,683166,24.15,89.55,10,3620
23,8720,2,2,1999,34.7,25.95,257,87.5,1.45,6.55,3.55,41909,491982.91,683166,24.15,89.55,10,4830
23,9020,2,2,2000,35.6,26.35,122,83.5,1.25,5.85,4.95,41909,491982.91,683166,24.15,89.55,10,5640
23,10250,2,2,2001,32.45,26.1,201.5,84.5,1.15,5.95,5.35,41909,491982.91,683166,24.15,89.55,10,6430
23,11720,2,2,2002,34.6,25.95,411,87,1,6.6,3.4,41909,491982.91,683166,24.15,89.55,10,7850
23,10740,2,2,2003,35.55,26.55,196,82.5,1.1,5.55,5.9,41909,491982.91,683166,24.15,89.55,10,6480
23,6410,2,2,2004,35,26.15,306.5,84.5,1,6,5.05,41909,491982.91,683166,24.15,89.55,10,3880
23,3036,2,2,2005,34.75,26.1,297.5,86,0.85,6.15,3.8,41909,491982.91,683166,24.15,89.55,10,2034
23,2140,2,2,2006,36.3,26.15,209,84.5,1,5.75,5,41909,491982.91,683166,24.15,89.55,10,1591
23,270,2,2,2007,35.9,26.15,442,85.5,0.8,5.9,4.15,41909,491982.91,683166,24.15,89.55,10,181
23,290,2,2,2008,35.25,26.15,344.5,86,1.15,6.3,3.65,41909,491982.91,683166,24.15,89.55,10,222
23,196,2,2,2009,35.9,26,321.5,84.5,2.75,6.05,4.4,41909,491982.91,683166,24.15,89.55,10,152
23,248,2,2,2010,35.6,26.45,166.5,83,2.3,5.5,4.95,41909,491982.91,683166,24.15,89.55,10,186
23,156,2,2,2011,35.25,26.25,510,86,2.35,5.85,3.9,41909,491982.91,683166,24.15,89.55,10,121
23,238,2,2,2012,35.05,26.35,222.5,84.5,2.7,6.2,4.9,41909,491982.91,683166,24.15,89.55,10,191
23,185,2,2,2013,35.65,26.2,172,83.5,2.4,5.85,4.3,41909,491982.91,683166,24.15,89.55,10,182
23,0,4,2,1987,33.3,25.9,375,87,3,6.4,4.15,41909,491982.91,683166,24.15,89.55,10,0
23,0,4,2,1988,34,26.5,295,86,2.55,5.95,3.7,41909,491982.91,683166,24.15,89.55,10,0
23,0,4,2,1989,33.9,26.3,218,85.5,1.65,5.1,4.4,41909,491982.91,683166,24.15,89.55,10,0
23,0,4,2,1990,33.95,26.25,281.5,85,1.4,5.45,4.5,41909,491982.91,683166,24.15,89.55,10,0
23,0,4,2,1991,34.65,26.45,299.5,85,2.45,5.7,4.35,41909,491982.91,683166,24.15,89.55,10,0
23,0,4,2,1992,34.7,25.6,236.5,86.5,1.5,5.8,4.05,41909,491982.91,683166,24.15,89.55,10,0
23,0,4,2,1993,33.45,26.25,367.5,87,1.8,6.05,4.2,41909,491982.91,683166,24.15,89.55,10,0
23,0,4,2,1994,34.5,25.9,199,85.5,1.6,5.9,5.45,41909,491982.91,683166,24.15,89.55,10,0
23,105610,4,2,1995,33.6,26,364,87,1.6,6.25,3.45,41909,491982.91,683166,24.15,89.55,10,27360
23,0,4,2,1996,34.25,26.05,173.5,86.5,1.4,3.7,4.15,41909,491982.91,683166,24.15,89.55,10,0
23,0,4,2,1997,34.9,26.05,492.5,87,1.1,6.3,4.1,41909,491982.91,683166,24.15,89.55,10,0
